geo_name,geo_id,geo_level,metric,race,value
"Chattanooga, TN",NA,city,at least 2000 emergency savings,AAPI,NA
"Chattanooga, TN",NA,city,at least 2000 emergency savings,Black,0.333869897
"Chattanooga, TN",NA,city,at least 2000 emergency savings,Hispanic,NA
"Chattanooga, TN",NA,city,at least 2000 emergency savings,White,0.712273334
"Chattanooga, TN",NA,city,at least 2000 emergency savings,Residents of color (total),0.383820041
"Chesapeake, VA",NA,city,at least 2000 emergency savings,Overall,0.700296201
"Chesapeake, VA",NA,city,at least 2000 emergency savings,AAPI,NA
"Chesapeake, VA",NA,city,at least 2000 emergency savings,Black,0.490951037
"Chesapeake, VA",NA,city,at least 2000 emergency savings,Hispanic,NA
"Chesapeake, VA",NA,city,at least 2000 emergency savings,White,0.813354332
"Chesapeake, VA",NA,city,at least 2000 emergency savings,Residents of color (total),0.525951935
"Chicago, IL",NA,city,at least 2000 emergency savings,Overall,0.605345137
"Chicago, IL",NA,city,at least 2000 emergency savings,AAPI,0.732653379
"Chicago, IL",NA,city,at least 2000 emergency savings,Black,0.363310794
"Chicago, IL",NA,city,at least 2000 emergency savings,Hispanic,0.477742755
"Chicago, IL",NA,city,at least 2000 emergency savings,White,0.832673404
"Chicago, IL",NA,city,at least 2000 emergency savings,Residents of color (total),0.453799542
"Chula Vista, CA",NA,city,at least 2000 emergency savings,Overall,0.661236188
"Chula Vista, CA",NA,city,at least 2000 emergency savings,AAPI,0.79912402
"Chula Vista, CA",NA,city,at least 2000 emergency savings,Black,NA
"Chula Vista, CA",NA,city,at least 2000 emergency savings,Hispanic,0.565791743
"Chula Vista, CA",NA,city,at least 2000 emergency savings,White,0.799626983
"Chula Vista, CA",NA,city,at least 2000 emergency savings,Residents of color (total),0.619171093
"Cincinnati, OH",NA,city,at least 2000 emergency savings,Overall,0.539630592
"Cincinnati, OH",NA,city,at least 2000 emergency savings,AAPI,NA
"Cincinnati, OH",NA,city,at least 2000 emergency savings,Black,0.29775696
"Cincinnati, OH",NA,city,at least 2000 emergency savings,Hispanic,NA
"Cincinnati, OH",NA,city,at least 2000 emergency savings,White,0.694738866
"Cincinnati, OH",NA,city,at least 2000 emergency savings,Residents of color (total),0.346544891
"Cleveland, OH",NA,city,at least 2000 emergency savings,Overall,0.388215805
"Cleveland, OH",NA,city,at least 2000 emergency savings,AAPI,NA
"Cleveland, OH",NA,city,at least 2000 emergency savings,Black,0.274090673
"Cleveland, OH",NA,city,at least 2000 emergency savings,Hispanic,0.235198098
"Cleveland, OH",NA,city,at least 2000 emergency savings,White,0.57587838
"Cleveland, OH",NA,city,at least 2000 emergency savings,Residents of color (total),0.278654616
"Colorado Springs, CO",NA,city,at least 2000 emergency savings,Overall,0.714936833
"Colorado Springs, CO",NA,city,at least 2000 emergency savings,AAPI,0.69501704
"Colorado Springs, CO",NA,city,at least 2000 emergency savings,Black,0.565523389
"Colorado Springs, CO",NA,city,at least 2000 emergency savings,Hispanic,0.50560356
"Colorado Springs, CO",NA,city,at least 2000 emergency savings,White,0.774131448
"Colorado Springs, CO",NA,city,at least 2000 emergency savings,Residents of color (total),0.549972864
"Columbus, OH",NA,city,at least 2000 emergency savings,Overall,0.612674438
"Columbus, OH",NA,city,at least 2000 emergency savings,AAPI,0.785064964
"Columbus, OH",NA,city,at least 2000 emergency savings,Black,0.357337158
"Columbus, OH",NA,city,at least 2000 emergency savings,Hispanic,0.396047059
"Columbus, OH",NA,city,at least 2000 emergency savings,White,0.72834443
"Columbus, OH",NA,city,at least 2000 emergency savings,Residents of color (total),0.419933678
"Corpus Christi, TX",NA,city,at least 2000 emergency savings,Overall,0.557101697
"Corpus Christi, TX",NA,city,at least 2000 emergency savings,AAPI,NA
"Corpus Christi, TX",NA,city,at least 2000 emergency savings,Black,NA
"Corpus Christi, TX",NA,city,at least 2000 emergency savings,Hispanic,0.490508398
"Corpus Christi, TX",NA,city,at least 2000 emergency savings,White,0.697169952
"Corpus Christi, TX",NA,city,at least 2000 emergency savings,Residents of color (total),0.484861859
"Dallas, TX",NA,city,at least 2000 emergency savings,Overall,0.551699182
"Dallas, TX",NA,city,at least 2000 emergency savings,AAPI,0.662789395
"Dallas, TX",NA,city,at least 2000 emergency savings,Black,0.357744355
"Dallas, TX",NA,city,at least 2000 emergency savings,Hispanic,0.41878749
"Dallas, TX",NA,city,at least 2000 emergency savings,White,0.795720558
"Dallas, TX",NA,city,at least 2000 emergency savings,Residents of color (total),0.408152207
"Denver, CO",NA,city,at least 2000 emergency savings,Overall,0.725258567
"Denver, CO",NA,city,at least 2000 emergency savings,AAPI,0.71083231
"Denver, CO",NA,city,at least 2000 emergency savings,Black,0.472298829
"Denver, CO",NA,city,at least 2000 emergency savings,Hispanic,0.501918254
"Denver, CO",NA,city,at least 2000 emergency savings,White,0.834473768
"Denver, CO",NA,city,at least 2000 emergency savings,Residents of color (total),0.529602407
"Detroit, MI",NA,city,at least 2000 emergency savings,Overall,0.329558667
"Detroit, MI",NA,city,at least 2000 emergency savings,AAPI,NA
"Detroit, MI",NA,city,at least 2000 emergency savings,Black,0.284805041
"Detroit, MI",NA,city,at least 2000 emergency savings,Hispanic,0.379823774
"Detroit, MI",NA,city,at least 2000 emergency savings,White,0.575607401
"Detroit, MI",NA,city,at least 2000 emergency savings,Residents of color (total),0.295244452
"Durham, NC",NA,city,at least 2000 emergency savings,Overall,0.674993645
"Durham, NC",NA,city,at least 2000 emergency savings,AAPI,NA
"Durham, NC",NA,city,at least 2000 emergency savings,Black,0.480110669
"Durham, NC",NA,city,at least 2000 emergency savings,Hispanic,0.452218125
"Durham, NC",NA,city,at least 2000 emergency savings,White,0.837764501
"Durham, NC",NA,city,at least 2000 emergency savings,Residents of color (total),0.518542003
"El Paso, TX",NA,city,at least 2000 emergency savings,Overall,0.496389498
"El Paso, TX",NA,city,at least 2000 emergency savings,AAPI,NA
"El Paso, TX",NA,city,at least 2000 emergency savings,Black,0.484796262
"El Paso, TX",NA,city,at least 2000 emergency savings,Hispanic,0.442574971
"El Paso, TX",NA,city,at least 2000 emergency savings,White,0.744404236
"El Paso, TX",NA,city,at least 2000 emergency savings,Residents of color (total),0.449294355
"Fayetteville, NC",NA,city,at least 2000 emergency savings,Overall,0.492181438
"Fayetteville, NC",NA,city,at least 2000 emergency savings,AAPI,NA
"Fayetteville, NC",NA,city,at least 2000 emergency savings,Black,0.390735714
"Fayetteville, NC",NA,city,at least 2000 emergency savings,Hispanic,0.462281937
"Fayetteville, NC",NA,city,at least 2000 emergency savings,White,0.605292861
"Fayetteville, NC",NA,city,at least 2000 emergency savings,Residents of color (total),0.420179804
"Fontana, CA",NA,city,at least 2000 emergency savings,Overall,0.625959616
"Fontana, CA",NA,city,at least 2000 emergency savings,AAPI,NA
"Fontana, CA",NA,city,at least 2000 emergency savings,Black,NA
"Fontana, CA",NA,city,at least 2000 emergency savings,Hispanic,0.560049416
"Fontana, CA",NA,city,at least 2000 emergency savings,White,0.803994115
"Fontana, CA",NA,city,at least 2000 emergency savings,Residents of color (total),0.589042287
"Fort Wayne, IN",NA,city,at least 2000 emergency savings,Overall,0.556034534
"Fort Wayne, IN",NA,city,at least 2000 emergency savings,AAPI,NA
"Fort Wayne, IN",NA,city,at least 2000 emergency savings,Black,0.326531469
"Fort Wayne, IN",NA,city,at least 2000 emergency savings,Hispanic,0.333451698
"Fort Wayne, IN",NA,city,at least 2000 emergency savings,White,0.623342702
"Fort Wayne, IN",NA,city,at least 2000 emergency savings,Residents of color (total),0.375902946
"Fort Worth, TX",NA,city,at least 2000 emergency savings,Overall,0.627792095
"Fort Worth, TX",NA,city,at least 2000 emergency savings,AAPI,0.739126135
"Fort Worth, TX",NA,city,at least 2000 emergency savings,Black,0.413296813
"Fort Worth, TX",NA,city,at least 2000 emergency savings,Hispanic,0.483262458
"Fort Worth, TX",NA,city,at least 2000 emergency savings,White,0.756670551
"Fort Worth, TX",NA,city,at least 2000 emergency savings,Residents of color (total),0.487829433
"Fresno, CA",NA,city,at least 2000 emergency savings,Overall,0.560498073
"Fresno, CA",NA,city,at least 2000 emergency savings,AAPI,0.605083823
"Fresno, CA",NA,city,at least 2000 emergency savings,Black,0.305703872
"Fresno, CA",NA,city,at least 2000 emergency savings,Hispanic,0.458655522
"Fresno, CA",NA,city,at least 2000 emergency savings,White,0.71502649
"Fresno, CA",NA,city,at least 2000 emergency savings,Residents of color (total),0.471125232
"Garland, TX",NA,city,at least 2000 emergency savings,Overall,0.615824998
"Garland, TX",NA,city,at least 2000 emergency savings,AAPI,0.686419001
"Garland, TX",NA,city,at least 2000 emergency savings,Black,0.458496704
"Garland, TX",NA,city,at least 2000 emergency savings,Hispanic,0.461200836
"Garland, TX",NA,city,at least 2000 emergency savings,White,0.793875778
"Garland, TX",NA,city,at least 2000 emergency savings,Residents of color (total),0.498854674
"Gilbert, AZ",NA,city,at least 2000 emergency savings,Overall,0.813796294
"Gilbert, AZ",NA,city,at least 2000 emergency savings,AAPI,0.847853711
"Gilbert, AZ",NA,city,at least 2000 emergency savings,Black,NA
"Gilbert, AZ",NA,city,at least 2000 emergency savings,Hispanic,0.697213796
"Gilbert, AZ",NA,city,at least 2000 emergency savings,White,0.838645601
"Gilbert, AZ",NA,city,at least 2000 emergency savings,Residents of color (total),0.730581447
"Glendale, AZ",NA,city,at least 2000 emergency savings,Overall,0.592524985
"Glendale, AZ",NA,city,at least 2000 emergency savings,AAPI,NA
"Glendale, AZ",NA,city,at least 2000 emergency savings,Black,NA
"Glendale, AZ",NA,city,at least 2000 emergency savings,Hispanic,0.441106559
"Glendale, AZ",NA,city,at least 2000 emergency savings,White,0.697430625
"Glendale, AZ",NA,city,at least 2000 emergency savings,Residents of color (total),0.462150502
"Greensboro, NC",NA,city,at least 2000 emergency savings,Overall,0.557240445
"Greensboro, NC",NA,city,at least 2000 emergency savings,AAPI,NA
"Greensboro, NC",NA,city,at least 2000 emergency savings,Black,0.331482551
"Greensboro, NC",NA,city,at least 2000 emergency savings,Hispanic,0.426743269
"Greensboro, NC",NA,city,at least 2000 emergency savings,White,0.76517571
"Greensboro, NC",NA,city,at least 2000 emergency savings,Residents of color (total),0.382893948
"Hialeah, FL",NA,city,at least 2000 emergency savings,Overall,0.436961733
"Hialeah, FL",NA,city,at least 2000 emergency savings,AAPI,NA
"Hialeah, FL",NA,city,at least 2000 emergency savings,Black,NA
"Hialeah, FL",NA,city,at least 2000 emergency savings,Hispanic,0.429330426
"Hialeah, FL",NA,city,at least 2000 emergency savings,White,NA
"Hialeah, FL",NA,city,at least 2000 emergency savings,Residents of color (total),0.429806704
"Hollywood, FL",NA,city,at least 2000 emergency savings,Overall,0.592014152
"Hollywood, FL",NA,city,at least 2000 emergency savings,AAPI,NA
"Hollywood, FL",NA,city,at least 2000 emergency savings,Black,0.473015873
"Hollywood, FL",NA,city,at least 2000 emergency savings,Hispanic,0.508042251
"Hollywood, FL",NA,city,at least 2000 emergency savings,White,0.713577956
"Hollywood, FL",NA,city,at least 2000 emergency savings,Residents of color (total),0.501422066
"Honolulu, HI",NA,city,at least 2000 emergency savings,Overall,0.709590483
"Honolulu, HI",NA,city,at least 2000 emergency savings,AAPI,0.697540231
"Honolulu, HI",NA,city,at least 2000 emergency savings,Black,NA
"Honolulu, HI",NA,city,at least 2000 emergency savings,Hispanic,0.495728016
"Honolulu, HI",NA,city,at least 2000 emergency savings,White,0.825985165
"Honolulu, HI",NA,city,at least 2000 emergency savings,Residents of color (total),0.677522848
"Houston, TX",NA,city,at least 2000 emergency savings,Overall,0.568594552
"Houston, TX",NA,city,at least 2000 emergency savings,AAPI,0.734247011
"Houston, TX",NA,city,at least 2000 emergency savings,Black,0.389307737
"Houston, TX",NA,city,at least 2000 emergency savings,Hispanic,0.408088225
"Houston, TX",NA,city,at least 2000 emergency savings,White,0.830413146
"Houston, TX",NA,city,at least 2000 emergency savings,Residents of color (total),0.447030686
"Indianapolis, IN",NA,city,at least 2000 emergency savings,Overall,0.548468222
"Indianapolis, IN",NA,city,at least 2000 emergency savings,AAPI,0.657224751
"Indianapolis, IN",NA,city,at least 2000 emergency savings,Black,0.321272211
"Indianapolis, IN",NA,city,at least 2000 emergency savings,Hispanic,0.411912398
"Indianapolis, IN",NA,city,at least 2000 emergency savings,White,0.668768792
"Indianapolis, IN",NA,city,at least 2000 emergency savings,Residents of color (total),0.365282025
"Irving, TX",NA,city,at least 2000 emergency savings,Overall,0.552574497
"Irving, TX",NA,city,at least 2000 emergency savings,AAPI,0.758964196
"Irving, TX",NA,city,at least 2000 emergency savings,Black,0.448826369
"Irving, TX",NA,city,at least 2000 emergency savings,Hispanic,0.409018788
"Irving, TX",NA,city,at least 2000 emergency savings,White,0.739957071
"Irving, TX",NA,city,at least 2000 emergency savings,Residents of color (total),0.485589085
"Jacksonville, FL",NA,city,at least 2000 emergency savings,Overall,0.596878311
"Jacksonville, FL",NA,city,at least 2000 emergency savings,AAPI,0.714192725
"Jacksonville, FL",NA,city,at least 2000 emergency savings,Black,0.385889187
"Jacksonville, FL",NA,city,at least 2000 emergency savings,Hispanic,0.45927061
"Jacksonville, FL",NA,city,at least 2000 emergency savings,White,0.719321099
"Jacksonville, FL",NA,city,at least 2000 emergency savings,Residents of color (total),0.440167959
"Jersey City, NJ",NA,city,at least 2000 emergency savings,Overall,0.657625012
"Jersey City, NJ",NA,city,at least 2000 emergency savings,AAPI,0.851315256
"Jersey City, NJ",NA,city,at least 2000 emergency savings,Black,0.425233852
"Jersey City, NJ",NA,city,at least 2000 emergency savings,Hispanic,0.454437607
"Jersey City, NJ",NA,city,at least 2000 emergency savings,White,0.797519427
"Jersey City, NJ",NA,city,at least 2000 emergency savings,Residents of color (total),0.595528983
"Kansas City, MO",NA,city,at least 2000 emergency savings,Overall,0.557210806
