geo_name,geo_id,geo_level,metric,value
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,median net worth,74002.406
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,homeownership_rate,0.6612
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,median_home_value_among_homeowners,150000
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,at least 2000 emergency savings,0.5603
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,score_cleanpos_p50,675
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,has_delinq_pct,0.3732
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0553
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,had_foreclosure_2yr_pct,0.0011
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5401
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",101305,PUMA,share_of_people_with_health_insurance,0.8932
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,median net worth,82622.43
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,homeownership_rate,0.7474
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,median_home_value_among_homeowners,105000
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,at least 2000 emergency savings,0.5196
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,score_cleanpos_p50,668
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,has_delinq_pct,0.3981
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.13
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,had_foreclosure_2yr_pct,0.0015
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3981
"Walker, Marion (South & West), Fayette & Lamar Counties",101400,PUMA,share_of_people_with_health_insurance,0.8537
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,median net worth,126500.05
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,homeownership_rate,0.8593
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,median_home_value_among_homeowners,165000
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,at least 2000 emergency savings,0.6253
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,score_cleanpos_p50,671
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,has_delinq_pct,0.3761
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1138
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,had_foreclosure_2yr_pct,0.0016
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4084
Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),101500,PUMA,share_of_people_with_health_insurance,0.905
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,median net worth,26699.449
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,homeownership_rate,0.4573
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,median_home_value_among_homeowners,175000
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,at least 2000 emergency savings,0.5187
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,score_cleanpos_p50,NA
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,has_delinq_pct,NA
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,NA
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,had_foreclosure_2yr_pct,NA
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6553
Tuscaloosa & Northport (Southeast) Cities,101600,PUMA,share_of_people_with_health_insurance,0.9272
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,median net worth,36055.863
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,homeownership_rate,0.6384
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,median_home_value_among_homeowners,90000
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,at least 2000 emergency savings,0.3811
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,score_cleanpos_p50,646
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,has_delinq_pct,0.4779
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1261
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,had_foreclosure_2yr_pct,0.0015
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4579
"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",101700,PUMA,share_of_people_with_health_insurance,0.8678
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,median net worth,64690.953
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,homeownership_rate,0.7123
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,median_home_value_among_homeowners,116000
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,at least 2000 emergency savings,0.4996
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,score_cleanpos_p50,667
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,has_delinq_pct,0.3832
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1221
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,had_foreclosure_2yr_pct,8e-4
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4534
"Chilton, Tallapoosa, Chambers & Coosa Counties",101800,PUMA,share_of_people_with_health_insurance,0.8998
Lee County--Auburn City,101900,PUMA,median net worth,88176.734
Lee County--Auburn City,101900,PUMA,homeownership_rate,0.6712
Lee County--Auburn City,101900,PUMA,median_home_value_among_homeowners,180000
Lee County--Auburn City,101900,PUMA,at least 2000 emergency savings,0.6452
Lee County--Auburn City,101900,PUMA,score_cleanpos_p50,682.5
Lee County--Auburn City,101900,PUMA,has_delinq_pct,0.3197
Lee County--Auburn City,101900,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0841
Lee County--Auburn City,101900,PUMA,had_foreclosure_2yr_pct,9e-4
Lee County--Auburn City,101900,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5564
Lee County--Auburn City,101900,PUMA,share_of_people_with_health_insurance,0.9527
Montgomery City & Pike Road Town (North),102000,PUMA,median net worth,46840.246
Montgomery City & Pike Road Town (North),102000,PUMA,homeownership_rate,0.5535
Montgomery City & Pike Road Town (North),102000,PUMA,median_home_value_among_homeowners,130000
Montgomery City & Pike Road Town (North),102000,PUMA,at least 2000 emergency savings,0.5316
Montgomery City & Pike Road Town (North),102000,PUMA,score_cleanpos_p50,656
Montgomery City & Pike Road Town (North),102000,PUMA,has_delinq_pct,0.4463
Montgomery City & Pike Road Town (North),102000,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1228
Montgomery City & Pike Road Town (North),102000,PUMA,had_foreclosure_2yr_pct,0.0012
Montgomery City & Pike Road Town (North),102000,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5377
Montgomery City & Pike Road Town (North),102000,PUMA,share_of_people_with_health_insurance,0.8887
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,median net worth,97943.961
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,homeownership_rate,0.7514
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,median_home_value_among_homeowners,150000
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,at least 2000 emergency savings,0.596
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,score_cleanpos_p50,684
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,has_delinq_pct,0.3247
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.106
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,had_foreclosure_2yr_pct,4e-4
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5005
"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",102100,PUMA,share_of_people_with_health_insurance,0.9182
Southwest Alabama,102200,PUMA,median net worth,62727.871
Southwest Alabama,102200,PUMA,homeownership_rate,0.7398
Southwest Alabama,102200,PUMA,median_home_value_among_homeowners,90000
Southwest Alabama,102200,PUMA,at least 2000 emergency savings,0.4676
Southwest Alabama,102200,PUMA,score_cleanpos_p50,657
Southwest Alabama,102200,PUMA,has_delinq_pct,0.43120000000000003
Southwest Alabama,102200,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1122
Southwest Alabama,102200,PUMA,had_foreclosure_2yr_pct,0.0021
Southwest Alabama,102200,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3711
Southwest Alabama,102200,PUMA,share_of_people_with_health_insurance,0.8838
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,median net worth,69337.258
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,homeownership_rate,0.6973
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,median_home_value_among_homeowners,115000
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,at least 2000 emergency savings,0.5289
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,score_cleanpos_p50,669
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,has_delinq_pct,0.371
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1259
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,had_foreclosure_2yr_pct,0.0017
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3604
"Coffee, Covington, Butler & Crenshaw Counties",102300,PUMA,share_of_people_with_health_insurance,0.88
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,median net worth,48919.867
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,homeownership_rate,0.6442
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,median_home_value_among_homeowners,100000
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,at least 2000 emergency savings,0.4488
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,score_cleanpos_p50,648
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,has_delinq_pct,0.4797
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1429
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,had_foreclosure_2yr_pct,7e-4
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5101
"Russell, Pike, Barbour, Macon & Bullock Counties",102400,PUMA,share_of_people_with_health_insurance,0.8974
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,median net worth,71598.922
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,homeownership_rate,0.6623
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,median_home_value_among_homeowners,130000
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,at least 2000 emergency savings,0.5232
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,score_cleanpos_p50,674
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,has_delinq_pct,0.3581
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1015
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,had_foreclosure_2yr_pct,0.002
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4149
"Houston, Dale, Geneva & Henry Counties--Dothan City",102500,PUMA,share_of_people_with_health_insurance,0.8745
Baldwin County,102600,PUMA,median net worth,174246.47
Baldwin County,102600,PUMA,homeownership_rate,0.7764
Baldwin County,102600,PUMA,median_home_value_among_homeowners,200000
Baldwin County,102600,PUMA,at least 2000 emergency savings,0.6866
Baldwin County,102600,PUMA,score_cleanpos_p50,719
Baldwin County,102600,PUMA,has_delinq_pct,0.2533
Baldwin County,102600,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1052
Baldwin County,102600,PUMA,had_foreclosure_2yr_pct,3e-4
Baldwin County,102600,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4605
Baldwin County,102600,PUMA,share_of_people_with_health_insurance,0.9177
Mobile City (East),102701,PUMA,median net worth,19868.479
Mobile City (East),102701,PUMA,homeownership_rate,0.4978
Mobile City (East),102701,PUMA,median_home_value_among_homeowners,84000
Mobile City (East),102701,PUMA,at least 2000 emergency savings,0.4101
Mobile City (East),102701,PUMA,score_cleanpos_p50,647
Mobile City (East),102701,PUMA,has_delinq_pct,0.4711
Mobile City (East),102701,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1769
Mobile City (East),102701,PUMA,had_foreclosure_2yr_pct,0.0018
Mobile City (East),102701,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5284
Mobile City (East),102701,PUMA,share_of_people_with_health_insurance,0.8841
Mobile City (West),102702,PUMA,median net worth,50067.879
Mobile City (West),102702,PUMA,homeownership_rate,0.5493
Mobile City (West),102702,PUMA,median_home_value_among_homeowners,145000
Mobile City (West),102702,PUMA,at least 2000 emergency savings,0.5631
Mobile City (West),102702,PUMA,score_cleanpos_p50,675
Mobile City (West),102702,PUMA,has_delinq_pct,0.3648
Mobile City (West),102702,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1264
Mobile City (West),102702,PUMA,had_foreclosure_2yr_pct,0.0023
Mobile City (West),102702,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6537
Mobile City (West),102702,PUMA,share_of_people_with_health_insurance,0.9066
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,median net worth,88787.805
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,homeownership_rate,0.7627
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,median_home_value_among_homeowners,145000
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,at least 2000 emergency savings,0.573
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,score_cleanpos_p50,671
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,has_delinq_pct,0.36870000000000003
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1209
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,had_foreclosure_2yr_pct,6e-4
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,share_of_low_income_households_with_housing_cost_burden,0.482
"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",102703,PUMA,share_of_people_with_health_insurance,0.886
Anchorage Municipality (North),200101,PUMA,median net worth,108626.72
Anchorage Municipality (North),200101,PUMA,homeownership_rate,0.5221
Anchorage Municipality (North),200101,PUMA,median_home_value_among_homeowners,310000
Anchorage Municipality (North),200101,PUMA,at least 2000 emergency savings,0.6598
Anchorage Municipality (North),200101,PUMA,score_cleanpos_p50,693
Anchorage Municipality (North),200101,PUMA,has_delinq_pct,0.3131
Anchorage Municipality (North),200101,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1017
Anchorage Municipality (North),200101,PUMA,had_foreclosure_2yr_pct,0.0013
Anchorage Municipality (North),200101,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7963
Anchorage Municipality (North),200101,PUMA,share_of_people_with_health_insurance,0.8901
